     The determinant of TRMAT is:   2.0
     Supercell crystal axes: (cart. coord. in units of SuperCell_alat)
               a(1) = (   1.000000   0.000000   0.000000 )  
               a(2) = (   0.000000   1.000000   0.000000 )  
               a(3) = (   0.000000   0.000000   2.000000 )  

     Supercell reciprocal axes: (cart. coord. in units 2 pi/SC_alat)
               b(1) = (  1.000000  0.000000  0.000000 )  
               b(2) = (  0.000000  1.000000  0.000000 )  
               b(3) = (  0.000000  0.000000  0.500000 )  

     New crystal axes: (cart. coord. in units of SC_alat)
               a(1) = (   1.000000   0.000000   0.000000 )  
               a(2) = (   0.000000   1.000000   0.000000 )  
               a(3) = (   0.000000   0.000000   1.000000 )  

     New reciprocal axes: (cart. coord. in units 2 pi/SC_alat)
               b(1) = (  1.000000  0.000000  0.000000 )  
               b(2) = (  0.000000  1.000000  0.000000 )  
               b(3) = (  0.000000  0.000000  1.000000 )  

   List of K points for supercell band calculation (NOT reduced by Symmetry)
   K_POINTS tpiba
   177
        0.5000000   0.5000000   0.1500000  128
        0.5000000   0.5000000   0.1666667  129
        0.5000000   0.5000000   0.1833333  130
        0.5000000   0.5000000   0.2000000  131
        0.5000000   0.5000000   0.2166667  132
        0.5000000   0.5000000   0.2333333  133
        0.5000000   0.5000000   0.2500000  134
        0.5000000   0.5000000  -0.2333333  135
        0.5000000   0.5000000  -0.2166667  136
        0.5000000   0.5000000  -0.2000000  137
        0.5000000   0.5000000  -0.1833333  138
        0.5000000   0.5000000  -0.1666667  139
        0.5000000   0.5000000  -0.1500000  140
        0.5000000   0.5000000  -0.1333333  141
        0.5000000   0.5000000  -0.1166667  142
        0.5000000   0.5000000  -0.1000000  143
        0.5000000   0.5000000  -0.0833333  144
        0.5000000   0.5000000  -0.0666667  145
        0.5000000   0.5000000  -0.0500000  146
        0.5000000   0.5000000  -0.0333333  147
        0.5000000   0.5000000  -0.0166667  148
        0.0000000   0.0000000  -0.0166667  149
        0.0000000   0.0000000  -0.0333333  150
        0.0000000   0.0000000  -0.0500000  151
        0.0000000   0.0000000  -0.0666667  152
        0.0000000   0.0000000  -0.0833333  153
        0.0000000   0.0000000  -0.1000000  154
